state_name,year,condition_status,counts,condition
Iowa,2002,No,37425,eclampsia
Iowa,2002,Unknown or Not Stated,10,eclampsia
Kansas,1995,Yes,23,eclampsia
Kansas,1995,No,36614,eclampsia
Kansas,1995,Unknown or Not Stated,564,eclampsia
Kansas,1996,Yes,37,eclampsia
Kansas,1996,No,36455,eclampsia
Kansas,1996,Unknown or Not Stated,159,eclampsia
Kansas,1997,Yes,34,eclampsia
Kansas,1997,No,37112,eclampsia
Kansas,1997,Unknown or Not Stated,143,eclampsia
Kansas,1998,Yes,25,eclampsia
Kansas,1998,No,38221,eclampsia
Kansas,1998,Unknown or Not Stated,176,eclampsia
Kansas,1999,Yes,22,eclampsia
Kansas,1999,No,38579,eclampsia
Kansas,1999,Unknown or Not Stated,181,eclampsia
Kansas,2000,Yes,21,eclampsia
Kansas,2000,No,39565,eclampsia
Kansas,2000,Unknown or Not Stated,80,eclampsia
Kansas,2001,Yes,18,eclampsia
Kansas,2001,No,38790,eclampsia
Kansas,2001,Unknown or Not Stated,61,eclampsia
Kansas,2002,Yes,20,eclampsia
Kansas,2002,No,39344,eclampsia
Kansas,2002,Unknown or Not Stated,48,eclampsia
Kentucky,1995,Yes,397,eclampsia
Kentucky,1995,No,49511,eclampsia
Kentucky,1995,Unknown or Not Stated,2469,eclampsia
Kentucky,1996,Yes,481,eclampsia
Kentucky,1996,No,49005,eclampsia
Kentucky,1996,Unknown or Not Stated,3220,eclampsia
Kentucky,1997,Yes,343,eclampsia
Kentucky,1997,No,49275,eclampsia
Kentucky,1997,Unknown or Not Stated,3585,eclampsia
Kentucky,1998,Yes,309,eclampsia
Kentucky,1998,No,50719,eclampsia
Kentucky,1998,Unknown or Not Stated,3301,eclampsia
Kentucky,1999,Yes,305,eclampsia
Kentucky,1999,No,51228,eclampsia
Kentucky,1999,Unknown or Not Stated,2870,eclampsia
Kentucky,2000,Yes,248,eclampsia
Kentucky,2000,No,47391,eclampsia
Kentucky,2000,Unknown or Not Stated,8390,eclampsia
Kentucky,2001,Yes,277,eclampsia
Kentucky,2001,No,51862,eclampsia
Kentucky,2001,Unknown or Not Stated,2519,eclampsia
Kentucky,2002,Yes,266,eclampsia
Kentucky,2002,No,52733,eclampsia
Kentucky,2002,Unknown or Not Stated,1234,eclampsia
Louisiana,1995,Yes,373,eclampsia
Louisiana,1995,No,65212,eclampsia
Louisiana,1995,Unknown or Not Stated,56,eclampsia
Louisiana,1996,Yes,363,eclampsia
Louisiana,1996,No,64759,eclampsia
Louisiana,1996,Unknown or Not Stated,82,eclampsia
Louisiana,1997,Yes,301,eclampsia
Louisiana,1997,No,65687,eclampsia
Louisiana,1997,Unknown or Not Stated,37,eclampsia
Louisiana,1998,Yes,304,eclampsia
Louisiana,1998,No,66552,eclampsia
Louisiana,1998,Unknown or Not Stated,32,eclampsia
Louisiana,1999,Yes,247,eclampsia
Louisiana,1999,No,66840,eclampsia
Louisiana,1999,Unknown or Not Stated,49,eclampsia
Louisiana,2000,Yes,273,eclampsia
Louisiana,2000,No,67525,eclampsia
Louisiana,2000,Unknown or Not Stated,100,eclampsia
Louisiana,2001,Yes,427,eclampsia
Louisiana,2001,No,64854,eclampsia
Louisiana,2001,Unknown or Not Stated,71,eclampsia
Louisiana,2002,Yes,445,eclampsia
Louisiana,2002,No,64384,eclampsia
Louisiana,2002,Unknown or Not Stated,43,eclampsia
Maine,1995,Yes,49,eclampsia
Maine,1995,No,13784,eclampsia
Maine,1995,Unknown or Not Stated,63,eclampsia
Maine,1996,Yes,22,eclampsia
Maine,1996,No,13745,eclampsia
Maine,1997,Yes,27,eclampsia
Maine,1997,No,13631,eclampsia
Maine,1997,Unknown or Not Stated,11,eclampsia
Maine,1998,Yes,41,eclampsia
Maine,1998,No,13672,eclampsia
Maine,1998,Unknown or Not Stated,20,eclampsia
Maine,1999,Yes,54,eclampsia
Maine,1999,No,13550,eclampsia
Maine,1999,Unknown or Not Stated,12,eclampsia
Maine,2000,Yes,38,eclampsia
Maine,2000,No,13551,eclampsia
Maine,2000,Unknown or Not Stated,14,eclampsia
Maine,2001,Yes,35,eclampsia
Maine,2001,No,13713,eclampsia
Maine,2001,Unknown or Not Stated,11,eclampsia
Maine,2002,Yes,42,eclampsia
Maine,2002,No,13510,eclampsia
Maryland,1995,Yes,340,eclampsia
Maryland,1995,No,72021,eclampsia
Maryland,1995,Unknown or Not Stated,35,eclampsia
Maryland,1996,Yes,226,eclampsia
Maryland,1996,No,71285,eclampsia
Maryland,1996,Unknown or Not Stated,22,eclampsia
Maryland,1997,Yes,233,eclampsia
Maryland,1997,No,69956,eclampsia
Maryland,1997,Unknown or Not Stated,26,eclampsia
Maryland,1998,Yes,226,eclampsia
Maryland,1998,No,71718,eclampsia
Maryland,1998,Unknown or Not Stated,28,eclampsia
Maryland,1999,Yes,171,eclampsia
Maryland,1999,No,71786,eclampsia
Maryland,1999,Unknown or Not Stated,10,eclampsia
Maryland,2000,Yes,195,eclampsia
Maryland,2000,No,74113,eclampsia
Maryland,2001,Yes,235,eclampsia
Maryland,2001,No,72976,eclampsia
Maryland,2002,Yes,290,eclampsia
Maryland,2002,No,73023,eclampsia
Maryland,2002,Unknown or Not Stated,10,eclampsia
Massachusetts,1995,Yes,657,eclampsia
Massachusetts,1995,No,80519,eclampsia
Massachusetts,1995,Unknown or Not Stated,472,eclampsia
Massachusetts,1996,Yes,649,eclampsia
Massachusetts,1996,No,76222,eclampsia
Massachusetts,1996,Unknown or Not Stated,3405,eclampsia
Massachusetts,1997,Yes,623,eclampsia
Massachusetts,1997,No,78773,eclampsia
Massachusetts,1997,Unknown or Not Stated,968,eclampsia
Massachusetts,1998,Yes,669,eclampsia
Massachusetts,1998,No,80215,eclampsia
Massachusetts,1998,Unknown or Not Stated,527,eclampsia
Massachusetts,1999,Yes,736,eclampsia
Massachusetts,1999,No,79409,eclampsia
Massachusetts,1999,Unknown or Not Stated,794,eclampsia
Massachusetts,2000,Yes,850,eclampsia
Massachusetts,2000,No,78664,eclampsia
Massachusetts,2000,Unknown or Not Stated,2100,eclampsia
Massachusetts,2001,Yes,802,eclampsia
Massachusetts,2001,No,79846,eclampsia
Massachusetts,2001,Unknown or Not Stated,429,eclampsia
Massachusetts,2002,Yes,835,eclampsia
Massachusetts,2002,No,79622,eclampsia
Massachusetts,2002,Unknown or Not Stated,188,eclampsia
Michigan,1995,Yes,639,eclampsia
Michigan,1995,No,133667,eclampsia
Michigan,1995,Unknown or Not Stated,336,eclampsia
Michigan,1996,Yes,606,eclampsia
Michigan,1996,No,132514,eclampsia
Michigan,1996,Unknown or Not Stated,267,eclampsia
Michigan,1997,Yes,635,eclampsia
Michigan,1997,No,132589,eclampsia
Michigan,1997,Unknown or Not Stated,490,eclampsia
Michigan,1998,Yes,616,eclampsia
Michigan,1998,No,132886,eclampsia
Michigan,1998,Unknown or Not Stated,164,eclampsia
Michigan,1999,Yes,491,eclampsia
Michigan,1999,No,132941,eclampsia
Michigan,1999,Unknown or Not Stated,175,eclampsia
Michigan,2000,Yes,433,eclampsia
Michigan,2000,No,135612,eclampsia
Michigan,2000,Unknown or Not Stated,126,eclampsia
Michigan,2001,Yes,504,eclampsia
Michigan,2001,No,132894,eclampsia
Michigan,2001,Unknown or Not Stated,29,eclampsia
Michigan,2002,Yes,503,eclampsia
Michigan,2002,No,129451,eclampsia
Michigan,2002,Unknown or Not Stated,13,eclampsia
Minnesota,1995,Yes,87,eclampsia
Minnesota,1995,No,60148,eclampsia
Minnesota,1995,Unknown or Not Stated,3028,eclampsia
Minnesota,1996,Yes,110,eclampsia
Minnesota,1996,No,59871,eclampsia
Minnesota,1996,Unknown or Not Stated,3719,eclampsia
Minnesota,1997,Yes,161,eclampsia
Minnesota,1997,No,59843,eclampsia
Minnesota,1997,Unknown or Not Stated,4495,eclampsia
Minnesota,1998,Yes,141,eclampsia
Minnesota,1998,No,59651,eclampsia
Minnesota,1998,Unknown or Not Stated,5410,eclampsia
Minnesota,1999,Yes,140,eclampsia
Minnesota,1999,No,61089,eclampsia
Minnesota,1999,Unknown or Not Stated,4741,eclampsia
Minnesota,2000,Yes,157,eclampsia
Minnesota,2000,No,63022,eclampsia
Minnesota,2000,Unknown or Not Stated,4425,eclampsia
Minnesota,2001,Yes,141,eclampsia
Minnesota,2001,No,61888,eclampsia
Minnesota,2001,Unknown or Not Stated,5533,eclampsia
Minnesota,2002,Yes,122,eclampsia
Minnesota,2002,No,63118,eclampsia
Minnesota,2002,Unknown or Not Stated,4785,eclampsia
Mississippi,1995,Yes,380,eclampsia
Mississippi,1995,No,40874,eclampsia
Mississippi,1995,Unknown or Not Stated,90,eclampsia
Mississippi,1996,Yes,162,eclampsia
Mississippi,1996,No,40783,eclampsia
Mississippi,1996,Unknown or Not Stated,42,eclampsia
Mississippi,1997,Yes,235,eclampsia
Mississippi,1997,No,41255,eclampsia
Mississippi,1997,Unknown or Not Stated,43,eclampsia
Mississippi,1998,Yes,221,eclampsia
Mississippi,1998,No,42670,eclampsia
Mississippi,1998,Unknown or Not Stated,48,eclampsia
Mississippi,1999,Yes,211,eclampsia
Mississippi,1999,No,42416,eclampsia
Mississippi,1999,Unknown or Not Stated,57,eclampsia
Mississippi,2000,Yes,236,eclampsia
Mississippi,2000,No,43797,eclampsia
Mississippi,2000,Unknown or Not Stated,42,eclampsia
Mississippi,2001,Yes,246,eclampsia
Mississippi,2001,No,42008,eclampsia
Mississippi,2001,Unknown or Not Stated,28,eclampsia
Mississippi,2002,Yes,223,eclampsia
Mississippi,2002,No,41227,eclampsia
Mississippi,2002,Unknown or Not Stated,68,eclampsia
Missouri,1995,Yes,70,eclampsia
Missouri,1995,No,72863,eclampsia
Missouri,1995,Unknown or Not Stated,95,eclampsia
Missouri,1996,Yes,59,eclampsia
Missouri,1996,No,73724,eclampsia
Missouri,1996,Unknown or Not Stated,49,eclampsia
Missouri,1997,Yes,59,eclampsia
Missouri,1997,No,73931,eclampsia
Missouri,1997,Unknown or Not Stated,47,eclampsia
Missouri,1998,Yes,69,eclampsia
Missouri,1998,No,75227,eclampsia
Missouri,1998,Unknown or Not Stated,62,eclampsia
Missouri,1999,Yes,59,eclampsia
Missouri,1999,No,75308,eclampsia
Missouri,1999,Unknown or Not Stated,65,eclampsia
Missouri,2000,Yes,47,eclampsia
Missouri,2000,No,76353,eclampsia
Missouri,2000,Unknown or Not Stated,63,eclampsia
Missouri,2001,Yes,73,eclampsia
Missouri,2001,No,75327,eclampsia
Missouri,2001,Unknown or Not Stated,64,eclampsia
Missouri,2002,Yes,60,eclampsia
Missouri,2002,No,75132,eclampsia
Missouri,2002,Unknown or Not Stated,59,eclampsia
Montana,1995,Yes,45,eclampsia
Montana,1995,No,11086,eclampsia
Montana,1995,Unknown or Not Stated,11,eclampsia
Montana,1996,Yes,37,eclampsia
Montana,1996,No,10813,eclampsia
Montana,1997,Yes,54,eclampsia
Montana,1997,No,10786,eclampsia
Montana,1998,Yes,66,eclampsia
Montana,1998,No,10718,eclampsia
Montana,1998,Unknown or Not Stated,11,eclampsia
Montana,1999,Yes,60,eclampsia
Montana,1999,No,10716,eclampsia
Montana,2000,Yes,50,eclampsia
Montana,2000,No,10904,eclampsia
Montana,2001,Yes,50,eclampsia
Montana,2001,No,10919,eclampsia
Montana,2002,Yes,57,eclampsia
Montana,2002,No,10990,eclampsia
Nebraska,1995,Yes,31,eclampsia
Nebraska,1995,No,23204,eclampsia
Nebraska,1996,Yes,32,eclampsia
Nebraska,1996,No,23250,eclampsia
Nebraska,1997,Yes,28,eclampsia
Nebraska,1997,No,23283,eclampsia
Nebraska,1998,Yes,19,eclampsia
Nebraska,1998,No,23509,eclampsia
Nebraska,1999,Yes,10,eclampsia
Nebraska,1999,No,23887,eclampsia
Nebraska,1999,Unknown or Not Stated,10,eclampsia
Nebraska,2000,Yes,17,eclampsia
Nebraska,2000,No,24607,eclampsia
Nebraska,2000,Unknown or Not Stated,22,eclampsia
Nebraska,2001,Yes,26,eclampsia
Nebraska,2001,No,24785,eclampsia
Nebraska,2002,Yes,36,eclampsia
Nebraska,2002,No,25338,eclampsia
Nevada,1995,Yes,57,eclampsia
Nevada,1995,No,24780,eclampsia
Nevada,1995,Unknown or Not Stated,219,eclampsia
Nevada,1996,Yes,75,eclampsia
Nevada,1996,No,25598,eclampsia
Nevada,1996,Unknown or Not Stated,452,eclampsia
Nevada,1997,Yes,59,eclampsia
Nevada,1997,No,26486,eclampsia
Nevada,1997,Unknown or Not Stated,366,eclampsia
Nevada,1998,Yes,45,eclampsia
Nevada,1998,No,25589,eclampsia
Nevada,1998,Unknown or Not Stated,3065,eclampsia
Nevada,1999,Yes,29,eclampsia
Nevada,1999,No,26584,eclampsia
Nevada,1999,Unknown or Not Stated,2749,eclampsia
Nevada,2000,Yes,28,eclampsia
Nevada,2000,No,28493,eclampsia
Nevada,2000,Unknown or Not Stated,2308,eclampsia
Nevada,2001,Yes,36,eclampsia
Nevada,2001,No,28651,eclampsia
Nevada,2001,Unknown or Not Stated,2695,eclampsia
Nevada,2002,Yes,41,eclampsia
Nevada,2002,No,31872,eclampsia
Nevada,2002,Unknown or Not Stated,658,eclampsia
New Hampshire,1995,Yes,69,eclampsia
New Hampshire,1995,No,14585,eclampsia
New Hampshire,1995,Unknown or Not Stated,11,eclampsia
New Hampshire,1996,Yes,50,eclampsia
New Hampshire,1996,No,14412,eclampsia
New Hampshire,1996,Unknown or Not Stated,58,eclampsia
New Hampshire,1997,Yes,59,eclampsia
New Hampshire,1997,No,14215,eclampsia
New Hampshire,1997,Unknown or Not Stated,39,eclampsia
New Hampshire,1998,Yes,39,eclampsia
New Hampshire,1998,No,14383,eclampsia
New Hampshire,1999,Yes,65,eclampsia
New Hampshire,1999,No,13965,eclampsia
New Hampshire,1999,Unknown or Not Stated,11,eclampsia
New Hampshire,2000,Yes,71,eclampsia
New Hampshire,2000,No,14495,eclampsia
New Hampshire,2000,Unknown or Not Stated,43,eclampsia
New Hampshire,2001,Yes,60,eclampsia
New Hampshire,2001,No,14589,eclampsia
New Hampshire,2002,Yes,66,eclampsia
New Hampshire,2002,No,14375,eclampsia
New Jersey,1995,Yes,335,eclampsia
New Jersey,1995,No,113444,eclampsia
New Jersey,1995,Unknown or Not Stated,1049,eclampsia
New Jersey,1996,Yes,122,eclampsia
New Jersey,1996,No,112434,eclampsia
New Jersey,1996,Unknown or Not Stated,1750,eclampsia
New Jersey,1997,Yes,101,eclampsia
New Jersey,1997,No,110791,eclampsia
New Jersey,1997,Unknown or Not Stated,2387,eclampsia
New Jersey,1998,Yes,93,eclampsia
New Jersey,1998,No,111821,eclampsia
New Jersey,1998,Unknown or Not Stated,2636,eclampsia
New Jersey,1999,Yes,70,eclampsia
New Jersey,1999,No,112663,eclampsia
New Jersey,1999,Unknown or Not Stated,1372,eclampsia
New Jersey,2000,Yes,72,eclampsia
New Jersey,2000,No,114518,eclampsia
New Jersey,2000,Unknown or Not Stated,1042,eclampsia
New Jersey,2001,Yes,74,eclampsia
New Jersey,2001,No,114789,eclampsia
New Jersey,2001,Unknown or Not Stated,932,eclampsia
New Jersey,2002,Yes,70,eclampsia
New Jersey,2002,No,114238,eclampsia
New Jersey,2002,Unknown or Not Stated,443,eclampsia
New Mexico,1995,Yes,311,eclampsia
New Mexico,1995,No,26577,eclampsia
New Mexico,1995,Unknown or Not Stated,32,eclampsia
New Mexico,1996,Yes,178,eclampsia
New Mexico,1996,No,27037,eclampsia
New Mexico,1996,Unknown or Not Stated,13,eclampsia
New Mexico,1997,Yes,197,eclampsia
New Mexico,1997,No,26628,eclampsia
New Mexico,1997,Unknown or Not Stated,46,eclampsia
New Mexico,1998,Yes,195,eclampsia
New Mexico,1998,No,27097,eclampsia
New Mexico,1998,Unknown or Not Stated,26,eclampsia
New Mexico,1999,Yes,177,eclampsia
New Mexico,1999,No,26999,eclampsia
New Mexico,1999,Unknown or Not Stated,15,eclampsia
New Mexico,2000,Yes,213,eclampsia
New Mexico,2000,No,26995,eclampsia
New Mexico,2000,Unknown or Not Stated,15,eclampsia
New Mexico,2001,Yes,231,eclampsia
New Mexico,2001,No,26892,eclampsia
New Mexico,2002,Yes,229,eclampsia
New Mexico,2002,No,27511,eclampsia
New Mexico,2002,Unknown or Not Stated,13,eclampsia
New York,1995,Yes,207,eclampsia
New York,1995,No,261464,eclampsia
New York,1995,Unknown or Not Stated,9698,eclampsia
New York,1996,Yes,223,eclampsia
New York,1996,No,257914,eclampsia
New York,1996,Unknown or Not Stated,5826,eclampsia
New York,1997,Yes,192,eclampsia
New York,1997,No,254318,eclampsia
New York,1997,Unknown or Not Stated,2728,eclampsia
New York,1998,Yes,173,eclampsia
New York,1998,No,255225,eclampsia
New York,1998,Unknown or Not Stated,2809,eclampsia
New York,1999,Yes,204,eclampsia
New York,1999,No,252052,eclampsia
New York,1999,Unknown or Not Stated,3356,eclampsia
New York,2000,Yes,212,eclampsia
New York,2000,No,253740,eclampsia
New York,2000,Unknown or Not Stated,4785,eclampsia
New York,2001,Yes,200,eclampsia
New York,2001,No,247893,eclampsia
New York,2001,Unknown or Not Stated,5933,eclampsia
New York,2002,Yes,191,eclampsia
New York,2002,No,245524,eclampsia
New York,2002,Unknown or Not Stated,5700,eclampsia
North Carolina,1995,Yes,643,eclampsia
North Carolina,1995,No,100932,eclampsia
North Carolina,1995,Unknown or Not Stated,17,eclampsia
North Carolina,1996,Yes,626,eclampsia
North Carolina,1996,No,103823,eclampsia
North Carolina,1996,Unknown or Not Stated,21,eclampsia
North Carolina,1997,Yes,548,eclampsia
North Carolina,1997,No,106458,eclampsia
North Carolina,1998,Yes,652,eclampsia
North Carolina,1998,No,111023,eclampsia
North Carolina,1998,Unknown or Not Stated,13,eclampsia
North Carolina,1999,Yes,589,eclampsia
North Carolina,1999,No,113195,eclampsia
North Carolina,1999,Unknown or Not Stated,11,eclampsia
North Carolina,2000,Yes,614,eclampsia
North Carolina,2000,No,119679,eclampsia
North Carolina,2000,Unknown or Not Stated,18,eclampsia
North Carolina,2001,Yes,588,eclampsia
North Carolina,2001,No,117581,eclampsia
North Carolina,2001,Unknown or Not Stated,16,eclampsia
North Carolina,2002,Yes,522,eclampsia
North Carolina,2002,No,116800,eclampsia
North Carolina,2002,Unknown or Not Stated,13,eclampsia
North Dakota,1995,Yes,27,eclampsia
North Dakota,1995,No,8409,eclampsia
North Dakota,1995,Unknown or Not Stated,40,eclampsia
North Dakota,1996,Yes,21,eclampsia
North Dakota,1996,No,8293,eclampsia
North Dakota,1996,Unknown or Not Stated,33,eclampsia
North Dakota,1997,Yes,173,eclampsia
North Dakota,1997,No,8170,eclampsia
North Dakota,1997,Unknown or Not Stated,10,eclampsia
North Dakota,1998,Yes,152,eclampsia
North Dakota,1998,No,7770,eclampsia
North Dakota,1998,Unknown or Not Stated,10,eclampsia
North Dakota,1999,Yes,195,eclampsia
North Dakota,1999,No,7414,eclampsia
North Dakota,1999,Unknown or Not Stated,30,eclampsia
North Dakota,2000,Yes,168,eclampsia
North Dakota,2000,No,7494,eclampsia
North Dakota,2000,Unknown or Not Stated,14,eclampsia
North Dakota,2001,Yes,173,eclampsia
North Dakota,2001,No,7442,eclampsia
North Dakota,2001,Unknown or Not Stated,14,eclampsia
North Dakota,2002,Yes,171,eclampsia
North Dakota,2002,No,7574,eclampsia
North Dakota,2002,Unknown or Not Stated,12,eclampsia
Ohio,1995,Yes,903,eclampsia
Ohio,1995,No,152989,eclampsia
Ohio,1995,Unknown or Not Stated,172,eclampsia
Ohio,1996,Yes,853,eclampsia
Ohio,1996,No,150612,eclampsia
Ohio,1996,Unknown or Not Stated,227,eclampsia
Ohio,1997,Yes,654,eclampsia
Ohio,1997,No,151280,eclampsia
Ohio,1997,Unknown or Not Stated,99,eclampsia
Ohio,1998,Yes,476,eclampsia
Ohio,1998,No,152303,eclampsia
Ohio,1998,Unknown or Not Stated,15,eclampsia
Ohio,1999,Yes,485,eclampsia
Ohio,1999,No,151911,eclampsia
Ohio,1999,Unknown or Not Stated,188,eclampsia
Ohio,2000,Yes,458,eclampsia
Ohio,2000,No,154851,eclampsia
Ohio,2000,Unknown or Not Stated,163,eclampsia
Ohio,2001,Yes,457,eclampsia
Ohio,2001,No,151085,eclampsia
Ohio,2001,Unknown or Not Stated,28,eclampsia
Ohio,2002,Yes,422,eclampsia
Ohio,2002,No,148285,eclampsia
Ohio,2002,Unknown or Not Stated,13,eclampsia
Oklahoma,1995,Yes,265,eclampsia
Oklahoma,1995,No,33891,eclampsia
Oklahoma,1995,Unknown or Not Stated,11516,eclampsia
Oklahoma,1996,Yes,226,eclampsia
Oklahoma,1996,No,32668,eclampsia
Oklahoma,1996,Unknown or Not Stated,13299,eclampsia
Oklahoma,1997,Yes,229,eclampsia
Oklahoma,1997,No,34125,eclampsia
Oklahoma,1997,Unknown or Not Stated,13915,eclampsia
Oklahoma,1998,Yes,175,eclampsia
Oklahoma,1998,No,32454,eclampsia
Oklahoma,1998,Unknown or Not Stated,16832,eclampsia
Oklahoma,1999,Yes,178,eclampsia
Oklahoma,1999,No,30275,eclampsia
Oklahoma,1999,Unknown or Not Stated,18557,eclampsia
Oklahoma,2000,Yes,231,eclampsia
Oklahoma,2000,No,40817,eclampsia
Oklahoma,2000,Unknown or Not Stated,8734,eclampsia
Oklahoma,2001,Yes,341,eclampsia
Oklahoma,2001,No,49077,eclampsia
Oklahoma,2001,Unknown or Not Stated,700,eclampsia
Oklahoma,2002,Yes,319,eclampsia
Oklahoma,2002,No,49473,eclampsia
Oklahoma,2002,Unknown or Not Stated,595,eclampsia
Oregon,1995,Yes,142,eclampsia
Oregon,1995,No,42363,eclampsia
Oregon,1995,Unknown or Not Stated,306,eclampsia
Oregon,1996,Yes,187,eclampsia
Oregon,1996,No,43197,eclampsia
Oregon,1996,Unknown or Not Stated,274,eclampsia
Oregon,1997,Yes,193,eclampsia
Oregon,1997,No,43388,eclampsia
Oregon,1997,Unknown or Not Stated,228,eclampsia
Oregon,1998,Yes,197,eclampsia
Oregon,1998,No,44831,eclampsia
Oregon,1998,Unknown or Not Stated,245,eclampsia
Oregon,1999,Yes,181,eclampsia
Oregon,1999,No,44583,eclampsia
Oregon,1999,Unknown or Not Stated,440,eclampsia
Oregon,2000,Yes,133,eclampsia
Oregon,2000,No,45214,eclampsia
Oregon,2000,Unknown or Not Stated,457,eclampsia
Oregon,2001,Yes,147,eclampsia
Oregon,2001,No,44844,eclampsia
Oregon,2001,Unknown or Not Stated,331,eclampsia
Oregon,2002,Yes,168,eclampsia
Oregon,2002,No,44672,eclampsia
Oregon,2002,Unknown or Not Stated,352,eclampsia
Pennsylvania,1995,Yes,900,eclampsia
Pennsylvania,1995,No,150832,eclampsia
Pennsylvania,1995,Unknown or Not Stated,118,eclampsia
Pennsylvania,1996,Yes,784,eclampsia
Pennsylvania,1996,No,147444,eclampsia
Pennsylvania,1996,Unknown or Not Stated,110,eclampsia
Pennsylvania,1997,Yes,872,eclampsia
Pennsylvania,1997,No,143249,eclampsia
Pennsylvania,1997,Unknown or Not Stated,103,eclampsia
Pennsylvania,1998,Yes,673,eclampsia
Pennsylvania,1998,No,145090,eclampsia
Pennsylvania,1998,Unknown or Not Stated,136,eclampsia
Pennsylvania,1999,Yes,606,eclampsia
Pennsylvania,1999,No,144642,eclampsia
Pennsylvania,1999,Unknown or Not Stated,99,eclampsia
Pennsylvania,2000,Yes,684,eclampsia
Pennsylvania,2000,No,145526,eclampsia
Pennsylvania,2000,Unknown or Not Stated,71,eclampsia
Pennsylvania,2001,Yes,726,eclampsia
Pennsylvania,2001,No,142687,eclampsia
Pennsylvania,2001,Unknown or Not Stated,82,eclampsia
Pennsylvania,2002,Yes,695,eclampsia
Pennsylvania,2002,No,142057,eclampsia
Pennsylvania,2002,Unknown or Not Stated,98,eclampsia
Rhode Island,1995,Yes,14,eclampsia
Rhode Island,1995,No,12137,eclampsia
Rhode Island,1995,Unknown or Not Stated,625,eclampsia
Rhode Island,1996,Yes,11,eclampsia
Rhode Island,1996,No,12032,eclampsia
Rhode Island,1996,Unknown or Not Stated,609,eclampsia
Rhode Island,1997,No,11836,eclampsia
Rhode Island,1997,Unknown or Not Stated,615,eclampsia
Rhode Island,1998,Yes,11,eclampsia
Rhode Island,1998,No,11532,eclampsia
Rhode Island,1998,Unknown or Not Stated,1056,eclampsia
Rhode Island,1999,No,11519,eclampsia
Rhode Island,1999,Unknown or Not Stated,840,eclampsia
Rhode Island,2000,Yes,13,eclampsia
Rhode Island,2000,No,11645,eclampsia
Rhode Island,2000,Unknown or Not Stated,847,eclampsia
Rhode Island,2001,Yes,16,eclampsia
Rhode Island,2001,No,11932,eclampsia
Rhode Island,2001,Unknown or Not Stated,765,eclampsia
Rhode Island,2002,No,11721,eclampsia
Rhode Island,2002,Unknown or Not Stated,1164,eclampsia
South Carolina,1995,Yes,195,eclampsia
South Carolina,1995,No,50712,eclampsia
South Carolina,1995,Unknown or Not Stated,19,eclampsia
South Carolina,1996,Yes,288,eclampsia
South Carolina,1996,No,50820,eclampsia
South Carolina,1997,Yes,260,eclampsia
South Carolina,1997,No,51934,eclampsia
South Carolina,1997,Unknown or Not Stated,20,eclampsia
South Carolina,1998,Yes,281,eclampsia
South Carolina,1998,No,53575,eclampsia
South Carolina,1998,Unknown or Not Stated,21,eclampsia
South Carolina,1999,Yes,384,eclampsia
South Carolina,1999,No,54548,eclampsia
South Carolina,1999,Unknown or Not Stated,16,eclampsia
South Carolina,2000,Yes,370,eclampsia
South Carolina,2000,No,55738,eclampsia
South Carolina,2001,Yes,318,eclampsia
South Carolina,2001,No,55431,eclampsia
South Carolina,2002,Yes,356,eclampsia
South Carolina,2002,No,54206,eclampsia
South Dakota,1995,Yes,46,eclampsia
South Dakota,1995,No,10404,eclampsia
South Dakota,1995,Unknown or Not Stated,25,eclampsia
South Dakota,1996,Yes,39,eclampsia
South Dakota,1996,No,10424,eclampsia
South Dakota,1996,Unknown or Not Stated,10,eclampsia
South Dakota,1997,Yes,48,eclampsia
South Dakota,1997,No,10124,eclampsia
South Dakota,1998,Yes,46,eclampsia
South Dakota,1998,No,10239,eclampsia
South Dakota,1999,Yes,48,eclampsia
South Dakota,1999,No,10470,eclampsia
South Dakota,2000,Yes,35,eclampsia
South Dakota,2000,No,10305,eclampsia
South Dakota,2001,Yes,26,eclampsia
South Dakota,2001,No,10456,eclampsia
South Dakota,2002,Yes,11,eclampsia
South Dakota,2002,No,10686,eclampsia
Tennessee,1995,Yes,194,eclampsia
Tennessee,1995,No,72933,eclampsia
Tennessee,1995,Unknown or Not Stated,46,eclampsia
Tennessee,1996,Yes,279,eclampsia
Tennessee,1996,No,73439,eclampsia
Tennessee,1996,Unknown or Not Stated,36,eclampsia
Tennessee,1997,Yes,323,eclampsia
Tennessee,1997,No,74102,eclampsia
Tennessee,1997,Unknown or Not Stated,53,eclampsia
Tennessee,1998,Yes,349,eclampsia
Tennessee,1998,No,77009,eclampsia
Tennessee,1998,Unknown or Not Stated,38,eclampsia
Tennessee,1999,Yes,269,eclampsia
Tennessee,1999,No,77475,eclampsia
Tennessee,1999,Unknown or Not Stated,59,eclampsia
Tennessee,2000,Yes,257,eclampsia
Tennessee,2000,No,79297,eclampsia
Tennessee,2000,Unknown or Not Stated,57,eclampsia
Tennessee,2001,Yes,320,eclampsia
Tennessee,2001,No,77982,eclampsia
Tennessee,2001,Unknown or Not Stated,38,eclampsia
Tennessee,2002,Yes,280,eclampsia
Tennessee,2002,No,77191,eclampsia
Tennessee,2002,Unknown or Not Stated,11,eclampsia
Texas,1995,Yes,1053,eclampsia
Texas,1995,No,316407,eclampsia
Texas,1995,Unknown or Not Stated,5293,eclampsia
Texas,1996,Yes,1149,eclampsia
