state_name,year,condition_status,counts,condition
Vermont,2021,Yes,71,hepatitis_C
Vermont,2021,No,5312,hepatitis_C
Virginia,2016,Yes,376,hepatitis_C
Virginia,2016,No,102075,hepatitis_C
Virginia,2017,Yes,470,hepatitis_C
Virginia,2017,No,99912,hepatitis_C
Virginia,2018,Yes,469,hepatitis_C
Virginia,2018,No,99372,hepatitis_C
Virginia,2019,Yes,513,hepatitis_C
Virginia,2019,No,96897,hepatitis_C
Virginia,2019,Unknown or Not Stated,19,hepatitis_C
Virginia,2020,Yes,492,hepatitis_C
Virginia,2020,No,94232,hepatitis_C
Virginia,2020,Unknown or Not Stated,25,hepatitis_C
Virginia,2021,Yes,471,hepatitis_C
Virginia,2021,No,95332,hepatitis_C
Virginia,2021,Unknown or Not Stated,22,hepatitis_C
Washington,2016,Yes,343,hepatitis_C
Washington,2016,No,89684,hepatitis_C
Washington,2016,Unknown or Not Stated,478,hepatitis_C
Washington,2017,Yes,383,hepatitis_C
Washington,2017,No,86756,hepatitis_C
Washington,2017,Unknown or Not Stated,423,hepatitis_C
Washington,2018,Yes,375,hepatitis_C
Washington,2018,No,85708,hepatitis_C
Washington,2019,Yes,345,hepatitis_C
Washington,2019,No,84519,hepatitis_C
Washington,2019,Unknown or Not Stated,31,hepatitis_C
Washington,2020,Yes,353,hepatitis_C
Washington,2020,No,82202,hepatitis_C
Washington,2020,Unknown or Not Stated,531,hepatitis_C
Washington,2021,Yes,332,hepatitis_C
Washington,2021,No,82614,hepatitis_C
Washington,2021,Unknown or Not Stated,965,hepatitis_C
West Virginia,2016,Yes,634,hepatitis_C
West Virginia,2016,No,18170,hepatitis_C
West Virginia,2016,Unknown or Not Stated,275,hepatitis_C
West Virginia,2017,Yes,663,hepatitis_C
West Virginia,2017,No,17727,hepatitis_C
West Virginia,2017,Unknown or Not Stated,285,hepatitis_C
West Virginia,2018,Yes,637,hepatitis_C
West Virginia,2018,No,17344,hepatitis_C
West Virginia,2018,Unknown or Not Stated,267,hepatitis_C
West Virginia,2019,Yes,614,hepatitis_C
West Virginia,2019,No,16936,hepatitis_C
West Virginia,2019,Unknown or Not Stated,586,hepatitis_C
West Virginia,2020,Yes,573,hepatitis_C
West Virginia,2020,No,16307,hepatitis_C
West Virginia,2020,Unknown or Not Stated,443,hepatitis_C
West Virginia,2021,Yes,495,hepatitis_C
West Virginia,2021,No,16425,hepatitis_C
West Virginia,2021,Unknown or Not Stated,278,hepatitis_C
Wisconsin,2016,Yes,173,hepatitis_C
Wisconsin,2016,No,65758,hepatitis_C
Wisconsin,2016,Unknown or Not Stated,684,hepatitis_C
Wisconsin,2017,Yes,201,hepatitis_C
Wisconsin,2017,No,63621,hepatitis_C
Wisconsin,2017,Unknown or Not Stated,1153,hepatitis_C
Wisconsin,2018,Yes,238,hepatitis_C
Wisconsin,2018,No,62891,hepatitis_C
Wisconsin,2018,Unknown or Not Stated,969,hepatitis_C
Wisconsin,2019,Yes,236,hepatitis_C
Wisconsin,2019,No,62231,hepatitis_C
Wisconsin,2019,Unknown or Not Stated,803,hepatitis_C
Wisconsin,2020,Yes,263,hepatitis_C
Wisconsin,2020,No,59619,hepatitis_C
Wisconsin,2020,Unknown or Not Stated,712,hepatitis_C
Wisconsin,2021,Yes,228,hepatitis_C
Wisconsin,2021,No,61057,hepatitis_C
Wisconsin,2021,Unknown or Not Stated,496,hepatitis_C
Wyoming,2016,Yes,19,hepatitis_C
Wyoming,2016,No,7367,hepatitis_C
Wyoming,2017,Yes,21,hepatitis_C
Wyoming,2017,No,6880,hepatitis_C
Wyoming,2018,Yes,24,hepatitis_C
Wyoming,2018,No,6538,hepatitis_C
Wyoming,2019,Yes,28,hepatitis_C
Wyoming,2019,No,6537,hepatitis_C
Wyoming,2020,Yes,19,hepatitis_C
Wyoming,2020,No,6108,hepatitis_C
Wyoming,2021,Yes,27,hepatitis_C
Wyoming,2021,No,6208,hepatitis_C
Alabama,2016,Yes,41,syphilis
Alabama,2016,No,59092,syphilis
Alabama,2016,Unknown or Not Stated,18,syphilis
Alabama,2017,Yes,70,syphilis
Alabama,2017,No,58856,syphilis
Alabama,2017,Unknown or Not Stated,15,syphilis
Alabama,2018,Yes,63,syphilis
Alabama,2018,No,57686,syphilis
Alabama,2018,Unknown or Not Stated,12,syphilis
Alabama,2019,Yes,73,syphilis
Alabama,2019,No,58532,syphilis
Alabama,2019,Unknown or Not Stated,10,syphilis
Alabama,2020,Yes,69,syphilis
Alabama,2020,No,57573,syphilis
Alabama,2021,Yes,131,syphilis
Alabama,2021,No,57915,syphilis
Alaska,2016,No,11108,syphilis
Alaska,2016,Unknown or Not Stated,98,syphilis
Alaska,2017,No,10325,syphilis
Alaska,2017,Unknown or Not Stated,119,syphilis
Alaska,2018,No,9950,syphilis
Alaska,2018,Unknown or Not Stated,131,syphilis
Alaska,2019,No,9706,syphilis
Alaska,2019,Unknown or Not Stated,109,syphilis
Alaska,2020,Yes,29,syphilis
Alaska,2020,No,9353,syphilis
Alaska,2020,Unknown or Not Stated,87,syphilis
Alaska,2021,Yes,15,syphilis
Alaska,2021,No,9288,syphilis
Alaska,2021,Unknown or Not Stated,64,syphilis
Arizona,2016,Yes,68,syphilis
Arizona,2016,No,84451,syphilis
Arizona,2017,Yes,104,syphilis
Arizona,2017,No,81762,syphilis
Arizona,2018,Yes,150,syphilis
Arizona,2018,No,80570,syphilis
Arizona,2019,Yes,176,syphilis
Arizona,2019,No,79195,syphilis
Arizona,2020,Yes,219,syphilis
Arizona,2020,No,76724,syphilis
Arizona,2021,Yes,304,syphilis
Arizona,2021,No,77606,syphilis
Arkansas,2016,Yes,44,syphilis
Arkansas,2016,No,38228,syphilis
Arkansas,2017,Yes,43,syphilis
Arkansas,2017,No,37473,syphilis
Arkansas,2018,Yes,87,syphilis
Arkansas,2018,No,36928,syphilis
Arkansas,2019,Yes,98,syphilis
Arkansas,2019,No,36464,syphilis
Arkansas,2020,Yes,96,syphilis
Arkansas,2020,No,35153,syphilis
Arkansas,2021,Yes,152,syphilis
Arkansas,2021,No,35810,syphilis
California,2016,Yes,258,syphilis
California,2016,No,488528,syphilis
California,2016,Unknown or Not Stated,41,syphilis
California,2017,Yes,404,syphilis
California,2017,No,471221,syphilis
California,2017,Unknown or Not Stated,33,syphilis
California,2018,Yes,548,syphilis
California,2018,No,454317,syphilis
California,2018,Unknown or Not Stated,55,syphilis
California,2019,Yes,920,syphilis
California,2019,No,444626,syphilis
California,2019,Unknown or Not Stated,933,syphilis
California,2020,Yes,973,syphilis
California,2020,No,417870,syphilis
California,2020,Unknown or Not Stated,1416,syphilis
California,2021,Yes,1022,syphilis
California,2021,No,417765,syphilis
California,2021,Unknown or Not Stated,1821,syphilis
Colorado,2016,No,66594,syphilis
Colorado,2016,Unknown or Not Stated,10,syphilis
Colorado,2017,Yes,29,syphilis
Colorado,2017,No,64342,syphilis
Colorado,2017,Unknown or Not Stated,11,syphilis
Colorado,2018,Yes,29,syphilis
Colorado,2018,No,62849,syphilis
Colorado,2019,Yes,23,syphilis
Colorado,2019,No,62838,syphilis
Colorado,2020,Yes,56,syphilis
Colorado,2020,No,61427,syphilis
Colorado,2020,Unknown or Not Stated,11,syphilis
Colorado,2021,Yes,68,syphilis
Colorado,2021,No,62876,syphilis
Connecticut,2016,Yes,17,syphilis
Connecticut,2016,No,35384,syphilis
Connecticut,2016,Unknown or Not Stated,614,syphilis
Connecticut,2017,Yes,23,syphilis
Connecticut,2017,No,34951,syphilis
Connecticut,2017,Unknown or Not Stated,247,syphilis
Connecticut,2018,Yes,18,syphilis
Connecticut,2018,No,34619,syphilis
Connecticut,2018,Unknown or Not Stated,88,syphilis
Connecticut,2019,Yes,36,syphilis
Connecticut,2019,No,34138,syphilis
Connecticut,2019,Unknown or Not Stated,84,syphilis
Connecticut,2020,Yes,49,syphilis
Connecticut,2020,No,33321,syphilis
Connecticut,2020,Unknown or Not Stated,90,syphilis
Connecticut,2021,Yes,41,syphilis
Connecticut,2021,No,35599,syphilis
Connecticut,2021,Unknown or Not Stated,30,syphilis
Delaware,2016,No,10989,syphilis
Delaware,2017,No,10851,syphilis
Delaware,2018,No,10614,syphilis
Delaware,2019,Yes,12,syphilis
Delaware,2019,No,10504,syphilis
Delaware,2019,Unknown or Not Stated,46,syphilis
Delaware,2020,Yes,15,syphilis
Delaware,2020,No,10258,syphilis
Delaware,2020,Unknown or Not Stated,119,syphilis
Delaware,2021,No,10385,syphilis
Delaware,2021,Unknown or Not Stated,89,syphilis
District of Columbia,2016,No,9833,syphilis
District of Columbia,2016,Unknown or Not Stated,16,syphilis
District of Columbia,2017,No,9550,syphilis
District of Columbia,2018,No,9200,syphilis
District of Columbia,2019,Yes,15,syphilis
District of Columbia,2019,No,9058,syphilis
District of Columbia,2020,Yes,27,syphilis
District of Columbia,2020,No,8842,syphilis
District of Columbia,2021,Yes,23,syphilis
District of Columbia,2021,No,8531,syphilis
District of Columbia,2021,Unknown or Not Stated,106,syphilis
Florida,2016,Yes,238,syphilis
Florida,2016,No,222302,syphilis
Florida,2016,Unknown or Not Stated,2482,syphilis
Florida,2017,Yes,290,syphilis
Florida,2017,No,220925,syphilis
Florida,2017,Unknown or Not Stated,2415,syphilis
Florida,2018,Yes,340,syphilis
Florida,2018,No,218812,syphilis
Florida,2018,Unknown or Not Stated,2390,syphilis
Florida,2019,Yes,441,syphilis
Florida,2019,No,218491,syphilis
Florida,2019,Unknown or Not Stated,1070,syphilis
Florida,2020,Yes,415,syphilis
Florida,2020,No,208434,syphilis
Florida,2020,Unknown or Not Stated,822,syphilis
Florida,2021,Yes,522,syphilis
Florida,2021,No,214460,syphilis
Florida,2021,Unknown or Not Stated,1278,syphilis
Georgia,2016,Yes,107,syphilis
Georgia,2016,No,129404,syphilis
Georgia,2016,Unknown or Not Stated,531,syphilis
Georgia,2017,Yes,117,syphilis
Georgia,2017,No,128590,syphilis
Georgia,2017,Unknown or Not Stated,536,syphilis
Georgia,2018,Yes,135,syphilis
Georgia,2018,No,125534,syphilis
Georgia,2018,Unknown or Not Stated,503,syphilis
Georgia,2019,Yes,181,syphilis
Georgia,2019,No,125887,syphilis
Georgia,2019,Unknown or Not Stated,303,syphilis
Georgia,2020,Yes,183,syphilis
Georgia,2020,No,121991,syphilis
Georgia,2020,Unknown or Not Stated,299,syphilis
Georgia,2021,Yes,274,syphilis
Georgia,2021,No,123488,syphilis
Georgia,2021,Unknown or Not Stated,311,syphilis
Hawaii,2016,Yes,14,syphilis
Hawaii,2016,No,18045,syphilis
Hawaii,2017,No,17512,syphilis
Hawaii,2018,No,16968,syphilis
Hawaii,2019,Yes,13,syphilis
Hawaii,2019,No,16784,syphilis
Hawaii,2020,No,15777,syphilis
Hawaii,2021,Yes,16,syphilis
Hawaii,2021,No,15604,syphilis
Idaho,2016,Yes,11,syphilis
Idaho,2016,No,22399,syphilis
Idaho,2016,Unknown or Not Stated,72,syphilis
Idaho,2017,Yes,10,syphilis
Idaho,2017,No,22121,syphilis
Idaho,2017,Unknown or Not Stated,50,syphilis
Idaho,2018,Yes,21,syphilis
Idaho,2018,No,21343,syphilis
Idaho,2018,Unknown or Not Stated,39,syphilis
Idaho,2019,Yes,20,syphilis
Idaho,2019,No,21991,syphilis
Idaho,2019,Unknown or Not Stated,52,syphilis
Idaho,2020,Yes,23,syphilis
Idaho,2020,No,21475,syphilis
Idaho,2020,Unknown or Not Stated,35,syphilis
Idaho,2021,Yes,24,syphilis
Idaho,2021,No,22330,syphilis
Idaho,2021,Unknown or Not Stated,73,syphilis
Illinois,2016,Yes,160,syphilis
Illinois,2016,No,153962,syphilis
Illinois,2016,Unknown or Not Stated,323,syphilis
Illinois,2017,Yes,166,syphilis
Illinois,2017,No,148741,syphilis
Illinois,2017,Unknown or Not Stated,483,syphilis
Illinois,2018,Yes,155,syphilis
Illinois,2018,No,144275,syphilis
Illinois,2018,Unknown or Not Stated,385,syphilis
Illinois,2019,Yes,169,syphilis
Illinois,2019,No,139808,syphilis
Illinois,2019,Unknown or Not Stated,151,syphilis
Illinois,2020,Yes,213,syphilis
Illinois,2020,No,132862,syphilis
Illinois,2020,Unknown or Not Stated,223,syphilis
Illinois,2021,Yes,250,syphilis
Illinois,2021,No,131788,syphilis
Illinois,2021,Unknown or Not Stated,151,syphilis
Indiana,2016,Yes,54,syphilis
Indiana,2016,No,83028,syphilis
Indiana,2017,Yes,76,syphilis
Indiana,2017,No,82090,syphilis
Indiana,2018,Yes,66,syphilis
Indiana,2018,No,81578,syphilis
Indiana,2019,Yes,66,syphilis
Indiana,2019,No,80788,syphilis
Indiana,2020,Yes,72,syphilis
Indiana,2020,No,78494,syphilis
Indiana,2020,Unknown or Not Stated,50,syphilis
Indiana,2021,Yes,117,syphilis
Indiana,2021,No,77413,syphilis
Indiana,2021,Unknown or Not Stated,2416,syphilis
Iowa,2016,Yes,32,syphilis
Iowa,2016,No,39370,syphilis
Iowa,2017,Yes,19,syphilis
Iowa,2017,No,38405,syphilis
Iowa,2018,Yes,25,syphilis
Iowa,2018,No,37759,syphilis
Iowa,2019,Yes,34,syphilis
Iowa,2019,No,37611,syphilis
Iowa,2020,Yes,36,syphilis
Iowa,2020,No,36075,syphilis
Iowa,2021,Yes,63,syphilis
Iowa,2021,No,36759,syphilis
Iowa,2021,Unknown or Not Stated,13,syphilis
Kansas,2016,Yes,22,syphilis
Kansas,2016,No,38031,syphilis
Kansas,2017,Yes,20,syphilis
Kansas,2017,No,36498,syphilis
Kansas,2018,Yes,24,syphilis
Kansas,2018,No,36236,syphilis
Kansas,2019,Yes,33,syphilis
Kansas,2019,No,35362,syphilis
Kansas,2020,Yes,32,syphilis
Kansas,2020,No,34342,syphilis
Kansas,2021,Yes,36,syphilis
Kansas,2021,No,34666,syphilis
Kentucky,2016,Yes,47,syphilis
Kentucky,2016,No,54882,syphilis
Kentucky,2016,Unknown or Not Stated,520,syphilis
Kentucky,2017,Yes,50,syphilis
Kentucky,2017,No,54472,syphilis
Kentucky,2017,Unknown or Not Stated,230,syphilis
Kentucky,2018,Yes,68,syphilis
Kentucky,2018,No,53703,syphilis
Kentucky,2018,Unknown or Not Stated,151,syphilis
Kentucky,2019,Yes,76,syphilis
Kentucky,2019,No,52782,syphilis
Kentucky,2019,Unknown or Not Stated,211,syphilis
Kentucky,2020,Yes,113,syphilis
Kentucky,2020,No,50907,syphilis
Kentucky,2020,Unknown or Not Stated,648,syphilis
Kentucky,2021,Yes,163,syphilis
Kentucky,2021,No,51753,syphilis
Kentucky,2021,Unknown or Not Stated,298,syphilis
Louisiana,2016,Yes,272,syphilis
Louisiana,2016,No,62906,syphilis
Louisiana,2017,Yes,250,syphilis
Louisiana,2017,No,60768,syphilis
Louisiana,2018,Yes,267,syphilis
Louisiana,2018,No,59348,syphilis
Louisiana,2019,Yes,350,syphilis
Louisiana,2019,No,58589,syphilis
Louisiana,2020,Yes,334,syphilis
Louisiana,2020,No,56992,syphilis
Louisiana,2021,Yes,349,syphilis
Louisiana,2021,No,57081,syphilis
Maine,2016,No,12618,syphilis
Maine,2016,Unknown or Not Stated,81,syphilis
Maine,2017,No,12243,syphilis
Maine,2017,Unknown or Not Stated,51,syphilis
Maine,2018,No,12259,syphilis
Maine,2018,Unknown or Not Stated,48,syphilis
Maine,2019,No,11711,syphilis
Maine,2019,Unknown or Not Stated,67,syphilis
Maine,2020,No,11369,syphilis
Maine,2020,Unknown or Not Stated,163,syphilis
Maine,2021,No,11957,syphilis
Maine,2021,Unknown or Not Stated,47,syphilis
Maryland,2016,Yes,91,syphilis
Maryland,2016,No,72952,syphilis
Maryland,2016,Unknown or Not Stated,93,syphilis
Maryland,2017,Yes,64,syphilis
Maryland,2017,No,71535,syphilis
Maryland,2017,Unknown or Not Stated,42,syphilis
Maryland,2018,Yes,102,syphilis
Maryland,2018,No,70909,syphilis
Maryland,2018,Unknown or Not Stated,69,syphilis
Maryland,2019,Yes,93,syphilis
Maryland,2019,No,70054,syphilis
Maryland,2019,Unknown or Not Stated,31,syphilis
Maryland,2020,Yes,141,syphilis
Maryland,2020,No,68386,syphilis
Maryland,2020,Unknown or Not Stated,27,syphilis
Maryland,2021,Yes,137,syphilis
Maryland,2021,No,68129,syphilis
Maryland,2021,Unknown or Not Stated,19,syphilis
Massachusetts,2016,Yes,65,syphilis
Massachusetts,2016,No,71146,syphilis
Massachusetts,2016,Unknown or Not Stated,106,syphilis
Massachusetts,2017,Yes,63,syphilis
Massachusetts,2017,No,70563,syphilis
Massachusetts,2017,Unknown or Not Stated,76,syphilis
Massachusetts,2018,Yes,83,syphilis
Massachusetts,2018,No,68952,syphilis
Massachusetts,2018,Unknown or Not Stated,74,syphilis
Massachusetts,2019,Yes,103,syphilis
Massachusetts,2019,No,68873,syphilis
Massachusetts,2019,Unknown or Not Stated,141,syphilis
Massachusetts,2020,Yes,101,syphilis
Massachusetts,2020,No,66092,syphilis
Massachusetts,2020,Unknown or Not Stated,235,syphilis
Massachusetts,2021,Yes,114,syphilis
Massachusetts,2021,No,68342,syphilis
Massachusetts,2021,Unknown or Not Stated,681,syphilis
Michigan,2016,Yes,55,syphilis
Michigan,2016,No,112235,syphilis
Michigan,2016,Unknown or Not Stated,1025,syphilis
Michigan,2017,Yes,62,syphilis
Michigan,2017,No,109913,syphilis
Michigan,2017,Unknown or Not Stated,1451,syphilis
Michigan,2018,Yes,66,syphilis
Michigan,2018,No,108922,syphilis
Michigan,2018,Unknown or Not Stated,1044,syphilis
Michigan,2019,Yes,92,syphilis
Michigan,2019,No,106315,syphilis
Michigan,2019,Unknown or Not Stated,1479,syphilis
Michigan,2020,Yes,120,syphilis
Michigan,2020,No,102576,syphilis
Michigan,2020,Unknown or Not Stated,1378,syphilis
Michigan,2021,Yes,126,syphilis
Michigan,2021,No,103613,syphilis
Michigan,2021,Unknown or Not Stated,1241,syphilis
Minnesota,2016,Yes,50,syphilis
Minnesota,2016,No,69509,syphilis
Minnesota,2016,Unknown or Not Stated,190,syphilis
Minnesota,2017,Yes,69,syphilis
Minnesota,2017,No,68291,syphilis
Minnesota,2017,Unknown or Not Stated,235,syphilis
Minnesota,2018,Yes,63,syphilis
Minnesota,2018,No,67119,syphilis
Minnesota,2018,Unknown or Not Stated,162,syphilis
Minnesota,2019,Yes,93,syphilis
Minnesota,2019,No,65721,syphilis
Minnesota,2019,Unknown or Not Stated,213,syphilis
Minnesota,2020,Yes,85,syphilis
Minnesota,2020,No,63180,syphilis
Minnesota,2020,Unknown or Not Stated,178,syphilis
Minnesota,2021,Yes,106,syphilis
Minnesota,2021,No,64146,syphilis
Minnesota,2021,Unknown or Not Stated,173,syphilis
Mississippi,2016,Yes,41,syphilis
Mississippi,2016,No,37869,syphilis
Mississippi,2016,Unknown or Not Stated,18,syphilis
Mississippi,2017,Yes,48,syphilis
Mississippi,2017,No,37297,syphilis
Mississippi,2017,Unknown or Not Stated,12,syphilis
Mississippi,2018,Yes,85,syphilis
Mississippi,2018,No,36892,syphilis
Mississippi,2018,Unknown or Not Stated,23,syphilis
Mississippi,2019,Yes,127,syphilis
Mississippi,2019,No,36488,syphilis
Mississippi,2019,Unknown or Not Stated,21,syphilis
Mississippi,2020,Yes,180,syphilis
Mississippi,2020,No,35285,syphilis
Mississippi,2021,Yes,217,syphilis
Mississippi,2021,No,34929,syphilis
Mississippi,2021,Unknown or Not Stated,10,syphilis
Missouri,2016,Yes,48,syphilis
Missouri,2016,No,74655,syphilis
Missouri,2017,Yes,68,syphilis
Missouri,2017,No,72965,syphilis
Missouri,2018,Yes,79,syphilis
Missouri,2018,No,73189,syphilis
Missouri,2019,Yes,121,syphilis
Missouri,2019,No,72002,syphilis
Missouri,2020,Yes,154,syphilis
Missouri,2020,No,69127,syphilis
Missouri,2021,Yes,186,syphilis
Missouri,2021,No,69266,syphilis
Montana,2016,No,12251,syphilis
Montana,2016,Unknown or Not Stated,27,syphilis
Montana,2017,No,11778,syphilis
Montana,2017,Unknown or Not Stated,19,syphilis
Montana,2018,No,11499,syphilis
Montana,2018,Unknown or Not Stated,11,syphilis
Montana,2019,Yes,11,syphilis
Montana,2019,No,11063,syphilis
Montana,2020,Yes,13,syphilis
Montana,2020,No,10777,syphilis
Montana,2021,Yes,16,syphilis
Montana,2021,No,11214,syphilis
Nebraska,2016,Yes,17,syphilis
Nebraska,2016,No,26507,syphilis
Nebraska,2016,Unknown or Not Stated,65,syphilis
Nebraska,2017,Yes,29,syphilis
Nebraska,2017,No,25758,syphilis
Nebraska,2017,Unknown or Not Stated,34,syphilis
Nebraska,2018,Yes,18,syphilis
Nebraska,2018,No,25428,syphilis
Nebraska,2018,Unknown or Not Stated,42,syphilis
Nebraska,2019,Yes,28,syphilis
Nebraska,2019,No,24684,syphilis
Nebraska,2019,Unknown or Not Stated,43,syphilis
Nebraska,2020,Yes,33,syphilis
Nebraska,2020,No,24164,syphilis
Nebraska,2020,Unknown or Not Stated,94,syphilis
Nebraska,2021,Yes,38,syphilis
Nebraska,2021,No,24507,syphilis
Nebraska,2021,Unknown or Not Stated,64,syphilis
Nevada,2016,Yes,37,syphilis
Nevada,2016,No,36220,syphilis
Nevada,2017,Yes,47,syphilis
Nevada,2017,No,35707,syphilis
Nevada,2018,Yes,63,syphilis
Nevada,2018,No,35618,syphilis
Nevada,2019,Yes,77,syphilis
Nevada,2019,No,34993,syphilis
Nevada,2020,Yes,84,syphilis
Nevada,2020,No,33568,syphilis
Nevada,2021,Yes,98,syphilis
Nevada,2021,No,33585,syphilis
New Hampshire,2016,No,12153,syphilis
New Hampshire,2016,Unknown or Not Stated,112,syphilis
New Hampshire,2017,No,12086,syphilis
New Hampshire,2017,Unknown or Not Stated,25,syphilis
New Hampshire,2018,No,11971,syphilis
New Hampshire,2018,Unknown or Not Stated,20,syphilis
New Hampshire,2019,No,11808,syphilis
New Hampshire,2019,Unknown or Not Stated,24,syphilis
New Hampshire,2020,No,11755,syphilis
New Hampshire,2020,Unknown or Not Stated,33,syphilis
New Hampshire,2021,No,12585,syphilis
New Hampshire,2021,Unknown or Not Stated,33,syphilis
New Jersey,2016,Yes,122,syphilis
New Jersey,2016,No,102520,syphilis
New Jersey,2017,Yes,109,syphilis
New Jersey,2017,No,101138,syphilis
New Jersey,2018,Yes,110,syphilis
New Jersey,2018,No,101103,syphilis
New Jersey,2018,Unknown or Not Stated,10,syphilis
New Jersey,2019,Yes,121,syphilis
New Jersey,2019,No,99454,syphilis
New Jersey,2019,Unknown or Not Stated,10,syphilis
New Jersey,2020,Yes,161,syphilis
New Jersey,2020,No,97783,syphilis
New Jersey,2020,Unknown or Not Stated,10,syphilis
New Jersey,2021,Yes,162,syphilis
New Jersey,2021,No,100894,syphilis
New Jersey,2021,Unknown or Not Stated,441,syphilis
New Mexico,2016,Yes,25,syphilis
New Mexico,2016,No,24475,syphilis
New Mexico,2016,Unknown or Not Stated,192,syphilis
New Mexico,2017,Yes,25,syphilis
New Mexico,2017,No,23528,syphilis
New Mexico,2017,Unknown or Not Stated,214,syphilis
New Mexico,2018,Yes,24,syphilis
New Mexico,2018,No,22879,syphilis
New Mexico,2018,Unknown or Not Stated,136,syphilis
New Mexico,2019,Yes,47,syphilis
New Mexico,2019,No,22805,syphilis
New Mexico,2019,Unknown or Not Stated,108,syphilis
New Mexico,2020,Yes,63,syphilis
New Mexico,2020,No,21687,syphilis
New Mexico,2020,Unknown or Not Stated,153,syphilis
New Mexico,2021,Yes,85,syphilis
New Mexico,2021,No,21191,syphilis
New Mexico,2021,Unknown or Not Stated,115,syphilis
New York,2016,Yes,195,syphilis
New York,2016,No,233054,syphilis
New York,2016,Unknown or Not Stated,1034,syphilis
New York,2017,Yes,188,syphilis
New York,2017,No,228420,syphilis
New York,2017,Unknown or Not Stated,1129,syphilis
New York,2018,Yes,204,syphilis
New York,2018,No,224864,syphilis
New York,2018,Unknown or Not Stated,1170,syphilis
New York,2019,Yes,216,syphilis
New York,2019,No,220035,syphilis
New York,2019,Unknown or Not Stated,1288,syphilis
New York,2020,Yes,263,syphilis
New York,2020,No,207887,syphilis
New York,2020,Unknown or Not Stated,1188,syphilis
New York,2021,Yes,269,syphilis
New York,2021,No,209074,syphilis
New York,2021,Unknown or Not Stated,1399,syphilis
North Carolina,2016,Yes,97,syphilis
North Carolina,2016,No,120343,syphilis
North Carolina,2016,Unknown or Not Stated,339,syphilis
North Carolina,2017,Yes,90,syphilis
North Carolina,2017,No,119590,syphilis
North Carolina,2017,Unknown or Not Stated,445,syphilis
North Carolina,2018,Yes,102,syphilis
North Carolina,2018,No,118406,syphilis
North Carolina,2018,Unknown or Not Stated,446,syphilis
North Carolina,2019,Yes,137,syphilis
North Carolina,2019,No,117977,syphilis
North Carolina,2019,Unknown or Not Stated,611,syphilis
North Carolina,2020,Yes,175,syphilis
North Carolina,2020,No,115089,syphilis
North Carolina,2020,Unknown or Not Stated,1466,syphilis
North Carolina,2021,Yes,199,syphilis
North Carolina,2021,No,119560,syphilis
North Carolina,2021,Unknown or Not Stated,707,syphilis
North Dakota,2016,No,11378,syphilis
North Dakota,2017,Yes,10,syphilis
North Dakota,2017,No,10724,syphilis
North Dakota,2018,No,10628,syphilis
North Dakota,2019,Yes,17,syphilis
North Dakota,2019,No,10437,syphilis
North Dakota,2020,Yes,16,syphilis
North Dakota,2020,No,10043,syphilis
North Dakota,2021,Yes,18,syphilis
North Dakota,2021,No,10094,syphilis
Ohio,2016,Yes,184,syphilis
Ohio,2016,No,137847,syphilis
Ohio,2016,Unknown or Not Stated,54,syphilis
Ohio,2017,Yes,211,syphilis
Ohio,2017,No,136578,syphilis
Ohio,2017,Unknown or Not Stated,43,syphilis
Ohio,2018,Yes,205,syphilis
Ohio,2018,No,134906,syphilis
Ohio,2018,Unknown or Not Stated,23,syphilis
Ohio,2019,Yes,215,syphilis
Ohio,2019,No,134193,syphilis
Ohio,2019,Unknown or Not Stated,53,syphilis
Ohio,2020,Yes,247,syphilis
Ohio,2020,No,128920,syphilis
Ohio,2020,Unknown or Not Stated,24,syphilis
Ohio,2021,Yes,258,syphilis
Ohio,2021,No,129439,syphilis
Ohio,2021,Unknown or Not Stated,94,syphilis
Oklahoma,2016,Yes,131,syphilis
Oklahoma,2016,No,52460,syphilis
Oklahoma,2017,Yes,56,syphilis
Oklahoma,2017,No,50156,syphilis
Oklahoma,2018,Yes,68,syphilis
Oklahoma,2018,No,49732,syphilis
Oklahoma,2019,Yes,79,syphilis
Oklahoma,2019,No,49058,syphilis
Oklahoma,2020,Yes,121,syphilis
Oklahoma,2020,No,47500,syphilis
Oklahoma,2021,Yes,206,syphilis
Oklahoma,2021,No,48193,syphilis
Oklahoma,2021,Unknown or Not Stated,11,syphilis
Oregon,2016,Yes,41,syphilis
Oregon,2016,No,45489,syphilis
Oregon,2017,Yes,36,syphilis
Oregon,2017,No,43594,syphilis
Oregon,2018,Yes,50,syphilis
Oregon,2018,No,42136,syphilis
Oregon,2019,Yes,55,syphilis
Oregon,2019,No,41800,syphilis
Oregon,2020,Yes,81,syphilis
Oregon,2020,No,39736,syphilis
Oregon,2021,Yes,121,syphilis
Oregon,2021,No,40793,syphilis
Pennsylvania,2016,Yes,84,syphilis
Pennsylvania,2016,No,139279,syphilis
Pennsylvania,2016,Unknown or Not Stated,46,syphilis
Pennsylvania,2017,Yes,88,syphilis
Pennsylvania,2017,No,137605,syphilis
Pennsylvania,2017,Unknown or Not Stated,52,syphilis
Pennsylvania,2018,Yes,119,syphilis
Pennsylvania,2018,No,135508,syphilis
Pennsylvania,2018,Unknown or Not Stated,46,syphilis
Pennsylvania,2019,Yes,128,syphilis
Pennsylvania,2019,No,134054,syphilis
Pennsylvania,2019,Unknown or Not Stated,48,syphilis
Pennsylvania,2020,Yes,163,syphilis
